epoch,lr_scheduler,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0.0005,3264,,,,,,
22,,3264,,,0.690086841583252,0.514606237411499,,
,0.0005,3269,,,,,,
22,,3269,,,0.6902264356613159,0.7149271368980408,,
,0.0005,3274,,,,,,
22,,3274,,,0.6903369426727295,0.4700726866722107,,
,0.0005,3279,,,,,,
22,,3279,,,0.6905329823493958,0.350780189037323,,
,0.0005,3284,,,,,,
22,,3284,,,0.6907284259796143,0.43647393584251404,,
,0.0005,3289,,,,,,
22,,3289,,,0.6908471584320068,0.6708863973617554,,
,0.0005,3294,,,,,,
22,,3294,,,0.6909560561180115,0.46516960859298706,,
,0.0005,3299,,,,,,
22,,3299,,,0.6910930871963501,0.4857138395309448,,
,0.0005,3304,,,,,,
22,,3304,,,0.6911728382110596,0.5714199542999268,,
,0.0005,3309,,,,,,
22,,3309,,,0.6913185715675354,0.5318322777748108,,
,0.0005,3314,,,,,,
22,,3314,,,0.6915016174316406,0.42656823992729187,,
,0.0005,3319,,,,,,
22,,3319,,,0.691627562046051,0.4506940543651581,,
,0.0005,3324,,,,,,
22,,3324,,,0.691734254360199,0.5337564945220947,,
,0.0005,3329,,,,,,
22,,3329,,,0.6918594837188721,0.5494281053543091,,
,0.0005,3334,,,,,,
22,,3334,,,0.6920016407966614,0.5613930821418762,,
22,,3334,,,,,0.7449813485145569,0.40698301792144775
,0.0005,3339,,,,,,
23,,3339,,,0.692266583442688,0.36181145906448364,,
,0.0005,3344,,,,,,
23,,3344,,,0.6924746632575989,0.5756860375404358,,
,0.0005,3349,,,,,,
23,,3349,,,0.6926634311676025,0.5107616186141968,,
,0.0005,3354,,,,,,
23,,3354,,,0.692814290523529,0.4367980360984802,,
,0.0005,3359,,,,,,
23,,3359,,,0.6929181814193726,0.6408188939094543,,
,0.0005,3364,,,,,,
23,,3364,,,0.6930403113365173,0.4742997884750366,,
,0.0005,3369,,,,,,
23,,3369,,,0.6931806802749634,0.5901951193809509,,
,0.0005,3374,,,,,,
23,,3374,,,0.6933762431144714,0.440870463848114,,
,0.0005,3379,,,,,,
23,,3379,,,0.6934971809387207,0.31431758403778076,,
,0.0005,3384,,,,,,
23,,3384,,,0.6936824321746826,0.2875995337963104,,
,0.0005,3389,,,,,,
23,,3389,,,0.6937564015388489,0.7986087203025818,,
,0.0005,3394,,,,,,
23,,3394,,,0.6939038634300232,0.5283416509628296,,
,0.0005,3399,,,,,,
23,,3399,,,0.6940785646438599,0.5760871767997742,,
,0.0005,3404,,,,,,
23,,3404,,,0.6942159533500671,0.7222954630851746,,
,0.0005,3409,,,,,,
23,,3409,,,0.6944538950920105,0.39128461480140686,,
,0.0005,3414,,,,,,
23,,3414,,,0.6945903301239014,0.45478588342666626,,
,0.0005,3419,,,,,,
23,,3419,,,0.6947812438011169,0.4860248267650604,,
,0.0005,3424,,,,,,
23,,3424,,,0.6949167847633362,0.5054088234901428,,
,0.0005,3429,,,,,,
23,,3429,,,0.6949971914291382,0.7234093546867371,,
,0.0005,3434,,,,,,
23,,3434,,,0.6951958537101746,0.4539567530155182,,
,0.0005,3439,,,,,,
23,,3439,,,0.6952847242355347,0.6359182596206665,,
,0.0005,3444,,,,,,
23,,3444,,,0.6954460144042969,0.4506038427352905,,
,0.0005,3449,,,,,,
23,,3449,,,0.6956158876419067,0.6122267842292786,,
,0.0005,3454,,,,,,
23,,3454,,,0.695812463760376,0.6842010617256165,,
,0.0005,3459,,,,,,
23,,3459,,,0.6959722638130188,0.45433148741722107,,
,0.0005,3464,,,,,,
23,,3464,,,0.6960955262184143,0.6835789680480957,,
,0.0005,3469,,,,,,
23,,3469,,,0.6962364315986633,0.6385102868080139,,
,0.0005,3474,,,,,,
23,,3474,,,0.696403980255127,0.5660735368728638,,
,0.0005,3479,,,,,,
23,,3479,,,0.6964709758758545,0.5373461246490479,,
23,,3479,,,,,0.7495464086532593,0.3964158296585083
,0.0005,3484,,,,,,
24,,3484,,,0.6966646313667297,0.38916632533073425,,
,0.0005,3489,,,,,,
24,,3489,,,0.6968846321105957,0.4291802644729614,,
,0.0005,3494,,,,,,
24,,3494,,,0.6971129775047302,0.47736793756484985,,
,0.0005,3499,,,,,,
24,,3499,,,0.6973585486412048,0.6113517880439758,,
,0.0005,3504,,,,,,
24,,3504,,,0.6975677013397217,0.3334742486476898,,
,0.0005,3509,,,,,,
24,,3509,,,0.6977227330207825,0.4041122496128082,,
,0.0005,3514,,,,,,
24,,3514,,,0.697859525680542,0.534349799156189,,
,0.0005,3519,,,,,,
24,,3519,,,0.6980404257774353,0.41202986240386963,,
,0.0005,3524,,,,,,
24,,3524,,,0.6981852650642395,0.5769290328025818,,
,0.0005,3529,,,,,,
24,,3529,,,0.6983296871185303,0.343382865190506,,
,0.0005,3534,,,,,,
24,,3534,,,0.6984648108482361,0.4892072081565857,,
,0.0005,3539,,,,,,
24,,3539,,,0.6986084580421448,0.4736664295196533,,
,0.0005,3544,,,,,,
24,,3544,,,0.69875168800354,0.451230525970459,,
,0.0005,3549,,,,,,
24,,3549,,,0.6989209651947021,0.29207897186279297,,
,0.0005,3554,,,,,,
24,,3554,,,0.6990897059440613,0.6039003729820251,,
,0.0005,3559,,,,,,
24,,3559,,,0.6993107795715332,0.5079783797264099,,
,0.0005,3564,,,,,,
24,,3564,,,0.6994171142578125,0.5567188262939453,,
,0.0005,3569,,,,,,
24,,3569,,,0.6995318531990051,0.6938267946243286,,
,0.0005,3574,,,,,,
24,,3574,,,0.6996375918388367,0.6513928174972534,,
,0.0005,3579,,,,,,
24,,3579,,,0.6997517347335815,0.6768872737884521,,
,0.0005,3584,,,,,,
24,,3584,,,0.6999353766441345,0.4595785140991211,,
,0.0005,3589,,,,,,
24,,3589,,,0.7000313997268677,0.6697704195976257,,
,0.0005,3594,,,,,,
24,,3594,,,0.7000922560691833,0.893552303314209,,
,0.0005,3599,,,,,,
24,,3599,,,0.700283408164978,0.6072270274162292,,
,0.0005,3604,,,,,,
24,,3604,,,0.7004045248031616,0.7664914131164551,,
,0.0005,3609,,,,,,
24,,3609,,,0.700568675994873,0.5681723356246948,,
,0.0005,3614,,,,,,
24,,3614,,,0.7007237076759338,0.49148130416870117,,
,0.0005,3619,,,,,,
24,,3619,,,0.7009648084640503,0.2777758538722992,,
,0.0005,3624,,,,,,
24,,3624,,,0.7011094093322754,0.6383400559425354,,
24,,3624,,,,,0.754096508026123,0.3357367217540741
,5e-05,3629,,,,,,
25,,3629,,,0.7012803554534912,0.4965215027332306,,
,5e-05,3634,,,,,,
25,,3634,,,0.7015454769134521,0.2978745996952057,,
,5e-05,3639,,,,,,
25,,3639,,,0.7016808986663818,0.7835427522659302,,
,5e-05,3644,,,,,,
25,,3644,,,0.7018761038780212,0.607177734375,,
,5e-05,3649,,,,,,
25,,3649,,,0.7020964622497559,0.5670076608657837,,
,5e-05,3654,,,,,,
25,,3654,,,0.7022648453712463,0.40409988164901733,,
,5e-05,3659,,,,,,
25,,3659,,,0.7025182843208313,0.40557292103767395,,
,5e-05,3664,,,,,,
25,,3664,,,0.7027539610862732,0.3711426258087158,,
,5e-05,3669,,,,,,
25,,3669,,,0.7028951644897461,0.48560890555381775,,
,5e-05,3674,,,,,,
25,,3674,,,0.7030870914459229,0.5494813919067383,,
,5e-05,3679,,,,,,
25,,3679,,,0.7032699584960938,0.4325849115848541,,
,5e-05,3684,,,,,,
25,,3684,,,0.7035033106803894,0.2111908346414566,,
,5e-05,3689,,,,,,
25,,3689,,,0.7036342620849609,0.5018698573112488,,
,5e-05,3694,,,,,,
25,,3694,,,0.7039173245429993,0.33891764283180237,,
,5e-05,3699,,,,,,
25,,3699,,,0.7041404247283936,0.27323853969573975,,
,5e-05,3704,,,,,,
25,,3704,,,0.7042868733406067,0.842515230178833,,
,5e-05,3709,,,,,,
25,,3709,,,0.7044497728347778,0.2846068739891052,,
,5e-05,3714,,,,,,
25,,3714,,,0.7046796679496765,0.19603025913238525,,
,5e-05,3719,,,,,,
25,,3719,,,0.7048752903938293,0.34587547183036804,,
,5e-05,3724,,,,,,
25,,3724,,,0.7050115466117859,0.38328731060028076,,
,5e-05,3729,,,,,,
25,,3729,,,0.7051138877868652,0.3704950511455536,,
,5e-05,3734,,,,,,
25,,3734,,,0.7053081393241882,0.34088394045829773,,
,5e-05,3739,,,,,,
25,,3739,,,0.7054684162139893,0.6945069432258606,,
,5e-05,3744,,,,,,
25,,3744,,,0.7056783437728882,0.3169075846672058,,
,5e-05,3749,,,,,,
25,,3749,,,0.7058543562889099,0.32762759923934937,,
,5e-05,3754,,,,,,
25,,3754,,,0.7060465812683105,0.24606171250343323,,
,5e-05,3759,,,,,,
25,,3759,,,0.7062382698059082,0.31853801012039185,,
,5e-05,3764,,,,,,
25,,3764,,,0.7064544558525085,0.23955197632312775,,
,5e-05,3769,,,,,,
25,,3769,,,0.7065449953079224,0.6762497425079346,,
25,,3769,,,,,0.7591230273246765,0.28867092728614807
,5e-05,3774,,,,,,
26,,3774,,,0.7067104578018188,0.28680145740509033,,
,5e-05,3779,,,,,,
26,,3779,,,0.7069416642189026,0.3117527365684509,,
,5e-05,3784,,,,,,
26,,3784,,,0.7071887850761414,0.36279040575027466,,
,5e-05,3789,,,,,,
26,,3789,,,0.7073361873626709,0.5768554210662842,,
,5e-05,3794,,,,,,
26,,3794,,,0.7075161933898926,0.45536258816719055,,
,5e-05,3799,,,,,,
26,,3799,,,0.7077121734619141,0.4549996852874756,,
,5e-05,3804,,,,,,
26,,3804,,,0.7079076766967773,0.31933462619781494,,
,5e-05,3809,,,,,,
26,,3809,,,0.7081108689308167,0.41893085837364197,,
,5e-05,3814,,,,,,
26,,3814,,,0.708305299282074,0.3375774323940277,,
,5e-05,3819,,,,,,
26,,3819,,,0.7084746360778809,0.5015920996665955,,
,5e-05,3824,,,,,,
26,,3824,,,0.7086926698684692,0.2753593921661377,,
,5e-05,3829,,,,,,
26,,3829,,,0.7088038921356201,0.5061417818069458,,
,5e-05,3834,,,,,,
26,,3834,,,0.7090453505516052,0.3225255608558655,,
,5e-05,3839,,,,,,
26,,3839,,,0.7091965675354004,0.3568384647369385,,
,5e-05,3844,,,,,,
26,,3844,,,0.7094694972038269,0.23377136886119843,,
,5e-05,3849,,,,,,
26,,3849,,,0.7096359729766846,0.38664841651916504,,
,5e-05,3854,,,,,,
26,,3854,,,0.709810197353363,0.39243513345718384,,
,5e-05,3859,,,,,,
26,,3859,,,0.71003258228302,0.30777236819267273,,
,5e-05,3864,,,,,,
26,,3864,,,0.7102705836296082,0.3645966053009033,,
,5e-05,3869,,,,,,
26,,3869,,,0.710483729839325,0.3285810649394989,,
,5e-05,3874,,,,,,
26,,3874,,,0.71067214012146,0.20620140433311462,,
,5e-05,3879,,,,,,
26,,3879,,,0.7108358144760132,0.30090147256851196,,
,5e-05,3884,,,,,,
26,,3884,,,0.7110151648521423,0.3013925552368164,,
,5e-05,3889,,,,,,
26,,3889,,,0.7111940383911133,0.19067354500293732,,
,5e-05,3894,,,,,,
26,,3894,,,0.7113323211669922,0.5070719122886658,,
,5e-05,3899,,,,,,
26,,3899,,,0.7115103602409363,0.4079516530036926,,
,5e-05,3904,,,,,,
26,,3904,,,0.7116398811340332,0.5324306488037109,,
,5e-05,3909,,,,,,
26,,3909,,,0.711897075176239,0.26595592498779297,,
,5e-05,3914,,,,,,
26,,3914,,,0.7120576500892639,0.41177260875701904,,
26,,3914,,,,,0.7643088698387146,0.27295738458633423
,5e-05,3919,,,,,,
27,,3919,,,0.7122976779937744,0.19665507972240448,,
,5e-05,3924,,,,,,
27,,3924,,,0.7124574184417725,0.42978355288505554,,
,5e-05,3929,,,,,,
27,,3929,,,0.712680459022522,0.3460330069065094,,
,5e-05,3934,,,,,,
27,,3934,,,0.7128949761390686,0.2671460509300232,,
,5e-05,3939,,,,,,
27,,3939,,,0.7130851149559021,0.3979248106479645,,
,5e-05,3944,,,,,,
27,,3944,,,0.7132668495178223,0.5011802911758423,,
,5e-05,3949,,,,,,
27,,3949,,,0.7134718894958496,0.4147767126560211,,
,5e-05,3954,,,,,,
27,,3954,,,0.7136289477348328,0.3957009017467499,,
,5e-05,3959,,,,,,
27,,3959,,,0.7137855291366577,0.3235604763031006,,
,5e-05,3964,,,,,,
27,,3964,,,0.7139654755592346,0.4148034453392029,,
,5e-05,3969,,,,,,
27,,3969,,,0.714160680770874,0.6403279900550842,,
,5e-05,3974,,,,,,
27,,3974,,,0.7142924666404724,0.5526646971702576,,
,5e-05,3979,,,,,,
27,,3979,,,0.7144867777824402,0.4810441732406616,,
,5e-05,3984,,,,,,
27,,3984,,,0.7146884799003601,0.14451700448989868,,
,5e-05,3989,,,,,,
27,,3989,,,0.7148112654685974,0.5171530842781067,,
,5e-05,3994,,,,,,
27,,3994,,,0.7150198817253113,0.39072713255882263,,
,5e-05,3999,,,,,,
27,,3999,,,0.7151262164115906,0.5091739296913147,,
,5e-05,4004,,,,,,
27,,4004,,,0.7152636051177979,0.6043152213096619,,
,5e-05,4009,,,,,,
27,,4009,,,0.7154552936553955,0.1738196462392807,,
,5e-05,4014,,,,,,
27,,4014,,,0.7156230807304382,0.29125040769577026,,
,5e-05,4019,,,,,,
27,,4019,,,0.7158449292182922,0.24560920894145966,,
,5e-05,4024,,,,,,
27,,4024,,,0.7160040736198425,0.3082386255264282,,
,5e-05,4029,,,,,,
27,,4029,,,0.7161783576011658,0.3070982098579407,,
,5e-05,4034,,,,,,
27,,4034,,,0.7163754105567932,0.5993167757987976,,
,5e-05,4039,,,,,,
27,,4039,,,0.7165488004684448,0.5396345257759094,,
,5e-05,4044,,,,,,
27,,4044,,,0.7167062759399414,0.38867637515068054,,
,5e-05,4049,,,,,,
27,,4049,,,0.7169097065925598,0.256321519613266,,
,5e-05,4054,,,,,,
27,,4054,,,0.7170663475990295,0.7039911150932312,,
,5e-05,4059,,,,,,
27,,4059,,,0.717292070388794,0.272884726524353,,
27,,4059,,,,,0.7692870497703552,0.2647651135921478
,5e-05,4064,,,,,,
28,,4064,,,0.7174170613288879,0.5799842476844788,,
,5e-05,4069,,,,,,
28,,4069,,,0.7176032662391663,0.28910088539123535,,
,5e-05,4074,,,,,,
28,,4074,,,0.7177813053131104,0.23673826456069946,,
,5e-05,4079,,,,,,
28,,4079,,,0.7179973125457764,0.23649874329566956,,
,5e-05,4084,,,,,,
28,,4084,,,0.7181897759437561,0.30734604597091675,,
,5e-05,4089,,,,,,
28,,4089,,,0.7183588147163391,0.18383120000362396,,
,5e-05,4094,,,,,,
28,,4094,,,0.7184968590736389,0.5204509496688843,,
,5e-05,4099,,,,,,
28,,4099,,,0.7186269164085388,0.1773010641336441,,
,5e-05,4104,,,,,,
28,,4104,,,0.7188405394554138,0.1862260401248932,,
,5e-05,4109,,,,,,
28,,4109,,,0.7190307974815369,0.4128061830997467,,
,5e-05,4114,,,,,,
28,,4114,,,0.7191521525382996,0.7060956954956055,,
,5e-05,4119,,,,,,
28,,4119,,,0.7193187475204468,0.42685359716415405,,
,5e-05,4124,,,,,,
28,,4124,,,0.7195077538490295,0.31084537506103516,,
,5e-05,4129,,,,,,
28,,4129,,,0.7197038531303406,0.1712166965007782,,
,5e-05,4134,,,,,,
28,,4134,,,0.7198843359947205,0.33792996406555176,,
,5e-05,4139,,,,,,
28,,4139,,,0.7200871109962463,0.3816402554512024,,
,5e-05,4144,,,,,,
28,,4144,,,0.7202591300010681,0.5251825451850891,,
,5e-05,4149,,,,,,
28,,4149,,,0.7203553318977356,0.45196235179901123,,
,5e-05,4154,,,,,,
28,,4154,,,0.7205417156219482,0.21169696748256683,,
,5e-05,4159,,,,,,
28,,4159,,,0.7206147909164429,0.411655455827713,,
,5e-05,4164,,,,,,
28,,4164,,,0.72078537940979,0.40760836005210876,,
,5e-05,4169,,,,,,
28,,4169,,,0.7209555506706238,0.4149473011493683,,
,5e-05,4174,,,,,,
28,,4174,,,0.7211552858352661,0.4294789731502533,,
,5e-05,4179,,,,,,
28,,4179,,,0.7213320732116699,0.38477668166160583,,
,5e-05,4184,,,,,,
28,,4184,,,0.7214411497116089,0.25979384779930115,,
,5e-05,4189,,,,,,
28,,4189,,,0.7216097712516785,0.30675315856933594,,
,5e-05,4194,,,,,,
28,,4194,,,0.7217406034469604,0.35447144508361816,,
,5e-05,4199,,,,,,
28,,4199,,,0.7218711972236633,0.3734928369522095,,
,5e-05,4204,,,,,,
28,,4204,,,0.7219720482826233,0.3019823431968689,,
28,,4204,,,,,0.7739747166633606,0.25765642523765564
,5e-05,4209,,,,,,
29,,4209,,,0.7221763730049133,0.2380402833223343,,
,5e-05,4214,,,,,,
29,,4214,,,0.7223727703094482,0.2766087055206299,,
,5e-05,4219,,,,,,
29,,4219,,,0.7225316762924194,0.5988970994949341,,
,5e-05,4224,,,,,,
29,,4224,,,0.7226827144622803,0.5195206999778748,,
,5e-05,4229,,,,,,
29,,4229,,,0.7227816581726074,0.5077142119407654,,
,5e-05,4234,,,,,,
29,,4234,,,0.7229099273681641,0.5478261709213257,,
,5e-05,4239,,,,,,
29,,4239,,,0.7230600118637085,0.4930032789707184,,
,5e-05,4244,,,,,,
29,,4244,,,0.7232171297073364,0.20979543030261993,,
,5e-05,4249,,,,,,
29,,4249,,,0.7233738303184509,0.4984167516231537,,
,5e-05,4254,,,,,,
29,,4254,,,0.723596453666687,0.3587549328804016,,
,5e-05,4259,,,,,,
29,,4259,,,0.723715603351593,0.37164944410324097,,
,5e-05,4264,,,,,,
29,,4264,,,0.7238419055938721,0.437549352645874,,
,5e-05,4269,,,,,,
29,,4269,,,0.7240484356880188,0.3653261065483093,,
,5e-05,4274,,,,,,
29,,4274,,,0.7242106199264526,0.24125199019908905,,
,5e-05,4279,,,,,,
29,,4279,,,0.7244089841842651,0.324528306722641,,
,5e-05,4284,,,,,,
29,,4284,,,0.7245411276817322,0.5951234698295593,,
,5e-05,4289,,,,,,
29,,4289,,,0.7247459292411804,0.2834717929363251,,
,5e-05,4294,,,,,,
29,,4294,,,0.7248846888542175,0.4211692810058594,,
,5e-05,4299,,,,,,
29,,4299,,,0.7250085473060608,0.17878377437591553,,
,5e-05,4304,,,,,,
29,,4304,,,0.7252120971679688,0.23792532086372375,,
,5e-05,4309,,,,,,
29,,4309,,,0.7253861427307129,0.4944228529930115,,
,5e-05,4314,,,,,,
29,,4314,,,0.7255669832229614,0.2932315468788147,,
,5e-05,4319,,,,,,
29,,4319,,,0.7257764339447021,0.35602131485939026,,
,5e-05,4324,,,,,,
29,,4324,,,0.725927472114563,0.6108164191246033,,
,5e-05,4329,,,,,,
29,,4329,,,0.7260203957557678,0.3858746290206909,,
,5e-05,4334,,,,,,
29,,4334,,,0.7261852622032166,0.5598745942115784,,
,5e-05,4339,,,,,,
29,,4339,,,0.7263785600662231,0.3760811984539032,,
,5e-05,4344,,,,,,
29,,4344,,,0.7265426516532898,0.31308647990226746,,
,5e-05,4349,,,,,,
29,,4349,,,0.7266709804534912,0.4110206961631775,,
29,,4349,,,,,0.7783708572387695,0.25643599033355713
,5e-05,4354,,,,,,
30,,4354,,,0.7268271446228027,0.2874618172645569,,
,5e-05,4359,,,,,,
30,,4359,,,0.7269183993339539,0.5234259366989136,,
,5e-05,4364,,,,,,
30,,4364,,,0.7269806861877441,0.6734280586242676,,
,5e-05,4369,,,,,,
30,,4369,,,0.7271503210067749,0.4288994371891022,,
,5e-05,4374,,,,,,
30,,4374,,,0.7272551655769348,0.3886265158653259,,
,5e-05,4379,,,,,,
30,,4379,,,0.7274169325828552,0.5484951734542847,,
,5e-05,4384,,,,,,
30,,4384,,,0.7275711894035339,0.381128191947937,,
,5e-05,4389,,,,,,
30,,4389,,,0.7277108430862427,0.6977627277374268,,
,5e-05,4394,,,,,,
30,,4394,,,0.7278715372085571,0.3089148998260498,,
,5e-05,4399,,,,,,
30,,4399,,,0.7280887961387634,0.28421372175216675,,
,5e-05,4404,,,,,,
30,,4404,,,0.7282699942588806,0.4633007347583771,,
,5e-05,4409,,,,,,
30,,4409,,,0.7284224033355713,0.29351890087127686,,
,5e-05,4414,,,,,,
30,,4414,,,0.728567361831665,0.30560028553009033,,
,5e-05,4419,,,,,,
30,,4419,,,0.7287262082099915,0.3448823094367981,,
,5e-05,4424,,,,,,
30,,4424,,,0.7288917303085327,0.42974579334259033,,
,5e-05,4429,,,,,,
30,,4429,,,0.729049801826477,0.5574252605438232,,
,5e-05,4434,,,,,,
30,,4434,,,0.7292569279670715,0.3517930209636688,,
,5e-05,4439,,,,,,
30,,4439,,,0.7294424176216125,0.32582321763038635,,
,5e-05,4444,,,,,,
30,,4444,,,0.7296486496925354,0.30462032556533813,,
,5e-05,4449,,,,,,
30,,4449,,,0.7298192381858826,0.24490489065647125,,
,5e-05,4454,,,,,,
30,,4454,,,0.7299683690071106,0.35515204071998596,,
,5e-05,4459,,,,,,
30,,4459,,,0.7301382422447205,0.3173605501651764,,
,5e-05,4464,,,,,,
30,,4464,,,0.7302656769752502,0.5070659518241882,,
,5e-05,4469,,,,,,
30,,4469,,,0.7304137945175171,0.3015255033969879,,
,5e-05,4474,,,,,,
30,,4474,,,0.7305266261100769,0.3903794586658478,,
,5e-05,4479,,,,,,
30,,4479,,,0.7306950688362122,0.22190448641777039,,
,5e-05,4484,,,,,,
30,,4484,,,0.730807363986969,0.2302468717098236,,
,5e-05,4489,,,,,,
30,,4489,,,0.7309681177139282,0.1969733089208603,,
,5e-05,4494,,,,,,
30,,4494,,,0.7311433553695679,0.4329231381416321,,
30,,4494,,,,,0.782590925693512,0.2478523850440979
,5e-05,4499,,,,,,
31,,4499,,,0.7312895059585571,0.42211607098579407,,
,5e-05,4504,,,,,,
31,,4504,,,0.7314283847808838,0.44129255414009094,,
,5e-05,4509,,,,,,
31,,4509,,,0.7316017150878906,0.2666127383708954,,
,5e-05,4514,,,,,,
31,,4514,,,0.7317468523979187,0.3067070543766022,,
,5e-05,4519,,,,,,
31,,4519,,,0.7318640351295471,0.6857261657714844,,
,5e-05,4524,,,,,,
31,,4524,,,0.732036292552948,0.21886523067951202,,
,5e-05,4529,,,,,,
31,,4529,,,0.7321735620498657,0.24610675871372223,,
,5e-05,4534,,,,,,
31,,4534,,,0.7322967648506165,0.33493247628211975,,
,5e-05,4539,,,,,,
31,,4539,,,0.7324748635292053,0.3035277724266052,,
,5e-05,4544,,,,,,
31,,4544,,,0.7326732277870178,0.2286003828048706,,
,5e-05,4549,,,,,,
31,,4549,,,0.7328023314476013,0.32299336791038513,,
,5e-05,4554,,,,,,
31,,4554,,,0.7329792380332947,0.3419811427593231,,
,5e-05,4559,,,,,,
31,,4559,,,0.7331832647323608,0.5558367967605591,,
,5e-05,4564,,,,,,
31,,4564,,,0.7333182692527771,0.42758122086524963,,
,5e-05,4569,,,,,,
31,,4569,,,0.7334871888160706,0.26930007338523865,,
,5e-05,4574,,,,,,
31,,4574,,,0.7336762547492981,0.2469605654478073,,
,5e-05,4579,,,,,,
31,,4579,,,0.7337487936019897,0.43856725096702576,,
,5e-05,4584,,,,,,
31,,4584,,,0.7339030504226685,0.24905475974082947,,
,5e-05,4589,,,,,,
31,,4589,,,0.7340501546859741,0.2936610281467438,,
,5e-05,4594,,,,,,
31,,4594,,,0.7341901659965515,0.43986400961875916,,
,5e-05,4599,,,,,,
31,,4599,,,0.7343366146087646,0.3063477873802185,,
,5e-05,4604,,,,,,
31,,4604,,,0.7344759702682495,0.5482514500617981,,
,5e-05,4609,,,,,,
31,,4609,,,0.7346218228340149,0.35919928550720215,,
,5e-05,4614,,,,,,
31,,4614,,,0.7347877025604248,0.35629868507385254,,
,5e-05,4619,,,,,,
31,,4619,,,0.7348651885986328,0.5631127953529358,,
,5e-05,4624,,,,,,
31,,4624,,,0.7349965572357178,0.4065893292427063,,
,5e-05,4629,,,,,,
31,,4629,,,0.7351750135421753,0.6216885447502136,,
,5e-05,4634,,,,,,
31,,4634,,,0.7353125810623169,0.2745307683944702,,
,5e-05,4639,,,,,,
31,,4639,,,0.7354305982589722,0.3459613025188446,,
31,,4639,,,,,0.7866602540016174,0.23846524953842163
,5e-05,4644,,,,,,
32,,4644,,,0.7356484532356262,0.2095022201538086,,
,5e-05,4649,,,,,,
32,,4649,,,0.735832154750824,0.2216842770576477,,
,5e-05,4654,,,,,,
32,,4654,,,0.7359482645988464,0.26022931933403015,,
,5e-05,4659,,,,,,
32,,4659,,,0.7360574007034302,0.27122437953948975,,
,5e-05,4664,,,,,,
32,,4664,,,0.7362065315246582,0.46378734707832336,,
,5e-05,4669,,,,,,
32,,4669,,,0.7363352179527283,0.48707515001296997,,
,5e-05,4674,,,,,,
32,,4674,,,0.7365440130233765,0.3311035931110382,,
,5e-05,4679,,,,,,
32,,4679,,,0.7366721034049988,0.4856051504611969,,
,5e-05,4684,,,,,,
32,,4684,,,0.7368065714836121,0.38250237703323364,,
,5e-05,4689,,,,,,
32,,4689,,,0.7369808554649353,0.32448840141296387,,
,5e-05,4694,,,,,,
32,,4694,,,0.737108051776886,0.38709068298339844,,
,5e-05,4699,,,,,,
32,,4699,,,0.7373015880584717,0.22076912224292755,,
,5e-05,4704,,,,,,
32,,4704,,,0.7374547719955444,0.3946555256843567,,
,5e-05,4709,,,,,,
32,,4709,,,0.737647533416748,0.235201895236969,,
,5e-05,4714,,,,,,
32,,4714,,,0.7377668619155884,0.14085906744003296,,
,5e-05,4719,,,,,,
32,,4719,,,0.7378858923912048,0.27297988533973694,,
,5e-05,4724,,,,,,
32,,4724,,,0.738004744052887,0.5344415903091431,,
,5e-05,4729,,,,,,
32,,4729,,,0.7381629943847656,0.21788005530834198,,
,5e-05,4734,,,,,,
32,,4734,,,0.7382944822311401,0.4510476291179657,,
,5e-05,4739,,,,,,
32,,4739,,,0.7383992671966553,0.5526496767997742,,
,5e-05,4744,,,,,,
32,,4744,,,0.7385434508323669,0.23981580138206482,,
,5e-05,4749,,,,,,
32,,4749,,,0.7386674880981445,0.3613087236881256,,
,5e-05,4754,,,,,,
32,,4754,,,0.7388308048248291,0.23955285549163818,,
,5e-05,4759,,,,,,
32,,4759,,,0.7390003800392151,0.26103079319000244,,
,5e-05,4764,,,,,,
32,,4764,,,0.7391498684883118,0.24342401325702667,,
,5e-05,4769,,,,,,
32,,4769,,,0.739259660243988,0.26479604840278625,,
,5e-05,4774,,,,,,
32,,4774,,,0.7394413352012634,0.1183149591088295,,
,5e-05,4779,,,,,,
32,,4779,,,0.739557147026062,0.5447518825531006,,
,5e-05,4784,,,,,,
32,,4784,,,0.7396477460861206,0.6397132277488708,,
32,,4784,,,,,0.790508508682251,0.23842447996139526
,5e-05,4789,,,,,,
33,,4789,,,0.7398023009300232,0.27661290764808655,,
,5e-05,4794,,,,,,
33,,4794,,,0.7399369478225708,0.22377164661884308,,
,5e-05,4799,,,,,,
33,,4799,,,0.7400843501091003,0.17073321342468262,,
,5e-05,4804,,,,,,
33,,4804,,,0.7402575612068176,0.0783945620059967,,
,5e-05,4809,,,,,,
33,,4809,,,0.7403783202171326,0.2093759924173355,,
,5e-05,4814,,,,,,
33,,4814,,,0.7404857873916626,0.37837135791778564,,
,5e-05,4819,,,,,,
33,,4819,,,0.7406709790229797,0.39568355679512024,,
,5e-05,4824,,,,,,
33,,4824,,,0.7407974600791931,0.279779314994812,,
,5e-05,4829,,,,,,
33,,4829,,,0.7408652901649475,0.3561795949935913,,
,5e-05,4834,,,,,,
33,,4834,,,0.7409847974777222,0.38715383410453796,,
,5e-05,4839,,,,,,
33,,4839,,,0.7411299347877502,0.33962076902389526,,
,5e-05,4844,,,,,,
33,,4844,,,0.7412165999412537,0.7137161493301392,,
,5e-05,4849,,,,,,
33,,4849,,,0.7413547039031982,0.22090859711170197,,
,5e-05,4854,,,,,,
